collection_id,account_id,call_attempts,recovery_amount
20920,18357,3,26284.85
20921,17755,2,2621.63
20922,9618,7,27593.68
20923,15194,4,21934.19
20924,12437,1,42107.86
20925,3538,7,15265.41
20926,5170,5,6824.51
20927,2577,6,2782.4
20928,16765,8,18727.33
20929,15542,2,2682.45
20930,5139,1,45112.88
20931,10053,1,19293.29
20932,6118,2,2150.87
20933,18051,4,9520.19
20934,13188,3,36931.25
20935,13058,3,16576.05
20936,14591,9,4231.12
20937,2498,3,39029.5
20938,11777,8,19857.39
20939,12109,3,43199.93
20940,11142,8,31520.22
20941,2014,3,9131.77
20942,6196,8,46035.41
20943,5762,2,31188.56
20944,10714,2,46333.21
20945,6834,3,22186.02
20946,7116,5,39990.82
20947,19355,6,7958.87
20948,18582,8,18460.66
20949,11568,4,18082.68
20950,8578,6,39625.91
20951,13375,4,2676.18
20952,4090,8,46010.45
20953,2759,5,49424.63
20954,14890,6,40786.38
20955,11471,1,12795.75
20956,19914,4,27312.14
20957,1835,4,17600.87
20958,19769,7,48662.64
20959,14509,9,49372.18
20960,7459,1,36353.73
20961,15252,5,42805.29
20962,10172,4,31944.35
20963,5809,6,33702.75
20964,16091,3,1364.55
20965,6723,7,39103.44
20966,9329,2,15712.49
20967,55,1,4489.84
20968,18575,9,12829.88
20969,15993,1,46535.06
20970,17243,8,47732.46
20971,7582,7,40169.88
20972,2352,3,7805.98
20973,682,3,18351.74
20974,1724,6,41182.78
20975,7827,9,26354.55
20976,1682,7,18579.17
20977,4310,2,3549.57
20978,4316,4,26978.16
20979,14632,5,32201.26
20980,13785,5,46287.68
20981,315,4,42651.07
20982,4254,7,45983.68
20983,10862,5,15297.55
20984,9293,3,17736.88
20985,3482,1,28065.57
20986,9063,5,49537.91
20987,8888,6,48879.07
20988,15032,2,31992.93
20989,6479,3,1387.83
20990,16595,8,16104.47
20991,8178,9,27819.05
20992,14786,9,46632.87
20993,4735,5,48150.19
20994,4185,8,45533.38
20995,10378,6,47864.06
20996,17506,1,32408.75
20997,19011,7,12501.82
20998,917,8,5279.97
20999,3143,3,45948.14
21000,14977,1,41291.46
21001,7353,4,34887.97
21002,4536,5,3123.99
21003,19813,9,33611.59
21004,976,5,4182.9
21005,15753,4,46222.05
21006,6891,5,46503.69
21007,11284,9,35133.55
21008,10963,4,40599.89
21009,1361,8,26185.32
21010,5036,1,48849.98
21011,3639,7,30200.39
21012,4590,7,26773.74
21013,2348,8,23921.1
21014,12815,6,39934.3
21015,17735,3,11658.94
21016,8178,6,34705.18
21017,14381,6,35123.84
21018,12635,2,32061.3
21019,19753,8,7408.02
21020,4208,6,36530.9
21021,15384,5,11340.84
21022,9620,6,31827.79
21023,423,8,30623.6
21024,19729,6,10157.83
21025,2433,5,45635.84
21026,6449,3,6616.6
21027,2828,4,38011.69
21028,11255,9,45753.82
21029,8106,9,43511.78
21030,8206,3,27545.03
21031,10536,8,44663.32
21032,15577,9,44607.22
21033,13539,5,38154.85
21034,2111,3,34362.87
21035,19155,9,46296.89
21036,16438,6,26942.81
21037,13920,9,40692.86
21038,14154,3,23824.95
21039,3518,1,41967.62
21040,5643,1,6312.5
21041,3814,3,44248.21
21042,18814,9,3138.24
21043,6949,9,48123.2
21044,4306,8,26494.65
21045,19147,3,38482.65
21046,19066,4,23922.84
21047,14979,5,43791.45
21048,15733,6,19499.27
21049,12843,4,6704.99
21050,10953,2,49167.02
21051,11431,1,8981.61
21052,4911,7,18646.92
21053,11667,2,31380.01
21054,14706,5,36257.89
21055,8941,2,3940.28
21056,4710,7,13554.43
21057,16328,6,32925.11
21058,15830,5,14117.53
21059,18096,9,26282.02
21060,144,5,13188.8
21061,11846,8,41553.03
21062,15965,4,38023.45
21063,1598,5,46157.69
21064,13319,8,37909.06
21065,2757,3,11363.72
21066,12053,5,34116.66
21067,10126,8,14118.86
21068,9045,2,24295.99
21069,13679,2,20822.68
21070,7180,4,37559.38
21071,13583,5,32732.08
21072,6042,2,3625.19
21073,474,6,23275.3
21074,15524,5,28511.13
21075,4283,1,2954.95
21076,19181,6,28051.74
21077,7255,4,4061.73
21078,14839,1,18675.32
21079,2139,5,15595.93
21080,806,8,24931.98
21081,16108,4,33343.09
21082,7692,1,16742.44
21083,6703,5,39625.71
21084,19592,5,42527.26
21085,3903,1,5681.22
21086,8334,4,13813.44
21087,18185,8,16459.74
21088,8995,1,17489.44
21089,4859,4,12745.47
21090,740,5,4820.62
21091,5821,6,11102.68
21092,14697,5,42488.74
21093,9904,6,1238.73
21094,2245,8,40093.03
21095,18632,9,11493.6
21096,1770,2,11840.22
21097,10450,8,23008.67
21098,18955,4,24261.81
21099,12979,9,2782.28
21100,8855,7,39338.45
21101,19775,3,13205.13
21102,8876,2,44233.82
21103,10876,5,39769.25
21104,10391,2,34051.65
21105,17872,9,17363.4
21106,16475,7,5994.67
21107,9833,4,25791.96
21108,11045,2,33466.5
21109,14735,3,876.0
21110,13073,1,41992.08
21111,18660,7,28467.83
21112,4171,9,40851.24
21113,1550,9,6630.12
21114,9385,6,47145.14
21115,13703,5,32688.07
21116,5507,4,32689.57
21117,9352,4,23635.0
21118,6901,9,736.65
21119,1540,4,12194.94
21120,2664,7,12112.6
21121,19125,6,8609.19
21122,12274,1,28583.07
21123,13604,3,30016.55
21124,5550,1,2424.32
21125,3984,2,22653.31
21126,18546,3,14861.7
21127,8494,1,15613.09
21128,5177,1,546.68
21129,9606,1,40006.73
21130,5727,1,40497.25
21131,2443,9,33028.25
21132,2534,4,27344.39
21133,15170,2,28892.7
21134,2187,7,37308.45
21135,13634,5,9266.98
21136,1788,3,20047.01
21137,4713,4,38743.86
21138,11294,2,47786.9
21139,2198,9,6206.6
21140,17454,8,24392.68
21141,19631,1,23312.29
21142,18347,3,33121.48
21143,15353,6,15878.92
21144,14206,2,14486.71
21145,12708,1,45557.63
21146,4058,4,29145.63
21147,16563,2,7753.55
21148,8319,4,18836.24
21149,13299,5,3246.08
21150,12757,3,32566.51
21151,18805,4,24462.45
21152,6841,8,33270.88
21153,6818,8,15561.5
21154,8361,3,8591.96
21155,19692,2,10731.94
21156,2030,5,27685.1
21157,3730,3,22084.18
21158,9230,8,6958.89
21159,16086,2,653.17
21160,12841,8,7973.75
21161,12828,5,22759.22
21162,1891,7,12470.94
21163,7923,4,34742.08
21164,325,3,47421.1
21165,6885,3,40324.34
21166,13722,7,3813.23
21167,13543,5,28482.83
21168,13447,6,6890.23
21169,10003,4,44067.9
21170,12104,4,27189.3
21171,3473,8,27288.41
21172,17234,2,22178.69
21173,5314,8,4066.23
21174,16677,2,39067.95
21175,9672,7,49934.57
21176,18163,9,11503.1
21177,1562,4,3934.05
21178,18123,5,18738.16
21179,577,9,17364.87
21180,17137,4,34027.49
21181,3604,5,24162.22
21182,18463,5,3483.93
21183,18358,6,30036.43
21184,6249,5,10695.91
21185,14928,7,43073.08
21186,18310,5,18569.24
21187,16785,6,33754.73
21188,10861,2,5148.32
21189,10395,9,16414.38
21190,1558,4,25617.44
21191,16610,4,43638.76
21192,302,5,41285.27
21193,4252,5,39291.49
21194,12226,4,6370.72
21195,4749,8,20734.79
21196,14301,5,13503.06
21197,12141,5,44377.66
21198,4440,5,23687.49
21199,14146,8,13350.15
21200,17904,5,9527.34
21201,14223,1,2462.23
21202,16125,1,39411.67
21203,3204,8,2895.18
21204,17421,3,33752.25
21205,12064,3,15879.39
21206,5188,6,16724.39
21207,19320,5,24606.02
21208,5960,8,29747.65
21209,14389,5,44624.01
21210,9214,5,2006.71
21211,9075,5,22941.99
21212,16257,6,37770.77
21213,7852,6,3597.04
21214,19463,3,16282.18
21215,17684,2,38357.56
21216,3092,6,1384.15
21217,7511,8,29644.66
21218,5795,8,1194.33
21219,18570,7,37566.48
21220,17804,3,6285.91
21221,13469,5,5756.23
21222,2313,2,6343.38
21223,4780,6,38061.81
21224,17553,5,43389.84
21225,8425,1,16229.34
21226,13874,6,14921.74
21227,10613,8,22074.02
21228,17157,2,6476.19
21229,10789,1,27600.36
21230,5124,4,5916.36
21231,6973,3,14559.59
21232,9561,3,43022.85
21233,18674,5,29268.56
21234,17527,9,7051.93
21235,6764,5,27985.38
21236,11741,2,7891.17
21237,18527,2,3067.21
21238,12680,5,14110.84
21239,438,3,21670.38
21240,17358,4,45752.08
21241,2421,6,5698.92
21242,2784,3,23828.9
21243,8824,1,33805.65
21244,12582,8,36312.88
21245,6663,8,32898.87
21246,10673,7,14692.88
21247,11652,7,27383.74
21248,3347,1,20315.21
21249,6637,9,18104.06
21250,10280,6,25979.83
21251,12987,5,41602.01
21252,2814,2,22837.15
21253,3632,7,28290.25
21254,18509,3,22952.31
21255,16623,9,39317.65
21256,6355,9,34110.63
21257,8737,7,47268.35
21258,4447,5,6886.6
21259,18168,4,16888.15
21260,2129,3,12997.09
21261,17576,3,4749.46
21262,15472,3,7870.18
21263,11063,6,43258.49
21264,10009,9,4410.24
21265,14283,6,20574.8
21266,18346,7,11326.66
21267,17365,1,36054.02
21268,19785,8,46877.66
21269,14731,1,10641.37
21270,17940,2,24598.15
21271,10785,2,29847.94
21272,7966,3,34329.06
21273,12757,4,43315.6
21274,1031,6,35186.38
21275,19651,9,11057.34
21276,13699,6,19266.61
21277,18953,3,34394.05
21278,16649,5,34910.48
21279,13675,9,29545.33
21280,6305,8,9881.18
21281,19305,6,37592.71
21282,4667,4,40885.58
21283,14337,7,42841.99
21284,8183,4,26171.46
21285,6115,4,791.82
21286,18628,7,37226.96
21287,1361,2,23102.58
21288,15274,3,10900.92
21289,4310,6,1012.56
21290,12460,8,5283.67
21291,5709,7,40175.14
21292,651,3,24142.29
21293,13921,2,6362.36
21294,12710,7,20253.52
21295,3715,1,32894.81
21296,12398,5,18951.96
21297,7629,2,9628.99
21298,7917,1,12952.36
21299,6678,2,5696.18
21300,690,6,7758.61
21301,9740,9,3264.63
21302,14580,6,49779.48
21303,12399,6,14603.67
21304,4625,8,37731.7
21305,5684,5,33288.64
21306,1162,8,6579.23
21307,12383,9,49463.23
21308,18852,4,34222.02
21309,10390,9,590.47
21310,15967,9,38467.89
21311,5338,7,43553.02
21312,14162,1,14441.95
21313,1644,9,8608.1
21314,9749,8,12627.19
21315,8528,6,47857.08
21316,599,4,46963.71
21317,9936,5,9824.12
21318,17125,6,34618.29
21319,18133,3,42665.21
21320,15304,8,34342.69
21321,4388,4,7560.77
21322,13106,2,42786.55
21323,11773,4,43031.68
21324,11689,5,36014.57
21325,18376,8,40721.12
21326,11171,9,1510.74
21327,14549,2,9356.93
21328,7739,7,11513.73
21329,9725,2,27307.21
21330,8963,3,5428.95
21331,7372,8,29995.29
21332,19234,9,18385.54
21333,9435,3,33593.74
21334,6722,4,44380.85
21335,4168,8,978.99
21336,18598,8,36469.63
21337,1961,9,28341.12
21338,19289,6,26036.39
21339,2219,7,2475.47
21340,17033,3,9290.13
21341,13694,9,21710.76
21342,2258,5,20715.59
21343,565,3,25902.43
21344,6354,8,10287.79
21345,7613,7,6860.8
21346,10894,9,30401.65
21347,3977,1,16444.7
21348,1652,2,49716.75
21349,7608,5,12667.67
21350,16650,7,11597.67
21351,8894,9,38340.04
21352,13828,7,35568.37
21353,15868,1,12972.53
21354,15947,9,13427.92
21355,4391,8,964.46
21356,17306,6,16919.98
21357,6850,9,40867.9
21358,3083,5,1068.76
21359,9332,9,14958.07
21360,141,4,45513.45
21361,11870,9,45110.79
21362,7607,8,49823.44
21363,4819,7,15967.56
21364,631,4,22087.19
21365,6429,9,5534.1
21366,197,7,27449.22
21367,5534,1,35379.67
21368,7744,3,48053.17
21369,4815,3,44141.02
21370,3510,9,18621.0
21371,18701,3,2222.55
21372,1630,3,41541.55
21373,13774,4,35029.86
21374,13680,5,10211.43
21375,7018,3,45105.22
21376,8927,9,25439.71
21377,19659,9,12008.76
21378,719,8,37158.27
21379,12932,5,12559.29
21380,5828,1,5216.9
21381,10021,8,22024.18
21382,19576,2,7133.74
21383,15245,8,6137.51
21384,5612,8,23237.59
21385,12639,3,44548.05
21386,10494,8,21823.77
21387,14705,1,4491.97
21388,15753,1,24517.88
21389,17677,2,33519.65
21390,18290,1,5541.72
21391,18959,2,29729.98
21392,4648,4,38697.79
21393,18093,2,43393.04
21394,10198,5,21674.73
21395,15676,1,26302.93
21396,19293,8,31830.89
21397,14602,3,3971.99
21398,8225,3,7711.38
21399,19960,1,14718.11
21400,13204,8,18822.02
21401,17860,8,48636.18
21402,972,6,6787.13
21403,4831,7,40181.32
21404,9159,4,10748.25
21405,15831,8,25983.43
21406,61,7,33306.71
21407,3231,9,23531.25
21408,19766,6,4214.82
21409,19890,7,47411.56
21410,12163,9,44653.03
21411,15674,3,34644.36
21412,9445,6,4394.07
21413,5987,2,39354.79
21414,6156,6,12699.21
21415,10524,5,31516.76
21416,5405,8,49130.64
21417,4181,1,31329.12
21418,19764,9,23491.31
21419,4915,6,24978.51
21420,11262,9,14445.21
21421,13439,1,43615.14
21422,6058,1,44031.44
21423,8186,4,5318.0
21424,19013,2,36438.92
21425,3966,5,43924.69
21426,19028,4,8356.59
21427,14726,3,36388.05
21428,14554,1,2669.24
21429,6910,7,49595.84
21430,16884,5,48495.27
21431,15840,2,37978.92
21432,11407,3,32461.19
21433,11142,8,4009.9
21434,9804,7,24830.82
21435,18352,7,42148.45
21436,11353,7,17458.07
21437,6869,3,20767.44
21438,12003,7,31239.42
21439,948,4,32276.9
21440,18937,1,877.5
21441,11179,8,25522.1
21442,8239,1,30019.76
21443,11715,8,26528.29
21444,2903,1,18826.79
21445,17318,4,41387.93
21446,14320,7,24684.45
21447,6739,3,5943.26
21448,1117,5,46570.57
21449,51,9,12774.38
21450,11937,3,20854.93
21451,13274,1,47727.74
21452,10362,9,26743.81
21453,6658,1,9770.5
21454,9009,5,38845.58
21455,2184,5,35686.32
21456,18661,2,869.46
21457,149,1,7266.52
21458,8445,6,23749.12
21459,13897,5,32104.96
21460,7171,8,48418.6
21461,8659,5,11432.19
21462,1197,2,22614.56
21463,15414,2,8425.94
21464,19971,8,7742.32
21465,10698,5,25504.11
21466,8689,8,47409.92
21467,12221,2,49531.62
21468,15258,6,5040.74
21469,554,1,34328.57
21470,10007,5,16400.33
21471,2459,9,17562.92
21472,5067,5,47904.51
21473,8480,7,35750.09
21474,8816,2,30161.86
21475,8382,9,8869.6
21476,15993,6,27229.69
21477,14002,9,9618.0
21478,7464,4,32450.64
21479,7100,4,35353.52
21480,11566,4,38205.03
21481,17852,6,30710.76
21482,18833,8,1315.57
21483,1251,2,29661.39
21484,10243,2,25918.11
21485,5358,1,39298.26
21486,14956,5,6670.63
21487,15736,3,35241.93
21488,18464,9,47788.63
21489,19960,7,5924.46
21490,16640,6,24709.71
21491,14764,5,24013.87
21492,3014,9,43484.55
21493,9334,5,37804.99
21494,9377,6,9471.05
21495,18033,1,48485.5
21496,16865,8,24206.4
21497,7398,5,3241.55
21498,17880,6,31132.47
21499,6300,3,33907.68
21500,1966,6,30898.74
21501,3287,2,41209.63
21502,9533,9,39331.92
21503,9743,3,8263.22
21504,19332,6,12409.8
21505,3400,2,41874.85
21506,1586,5,26199.94
21507,6864,9,33001.45
21508,16484,1,26279.78
21509,1434,9,11607.04
21510,18555,9,31753.44
21511,8491,3,49913.58
21512,18920,5,16481.99
21513,11772,2,27588.65
21514,7434,2,6634.82
21515,6291,7,43960.2
21516,6043,1,3128.84
21517,16867,3,45628.69
21518,1588,2,6471.01
21519,9749,3,47907.08
21520,15690,1,2950.9
21521,14920,4,25496.16
21522,12796,4,6336.6
21523,14874,4,34386.35
21524,19093,8,3378.69
21525,10272,1,11564.71
21526,3689,3,40888.9
21527,11876,5,2820.9
21528,15983,6,3688.38
21529,3226,4,36175.77
21530,1881,1,9113.08
21531,17729,4,6495.15
21532,15623,9,30077.71
21533,3944,7,49569.56
21534,11974,6,35063.41
21535,3181,7,8090.24
21536,4653,3,17883.73
21537,9265,5,9844.99
21538,16978,3,6120.6
21539,16686,6,38700.89
21540,13317,9,6943.57
21541,9344,9,22741.89
21542,8162,1,45118.54
21543,17706,6,41552.58
21544,6877,7,43854.67
21545,4556,1,30983.74
21546,17305,6,37179.15
21547,4172,1,30636.94
21548,1677,3,47771.09
21549,9445,7,37743.77
21550,15130,1,10577.75
21551,11944,9,37483.85
21552,2087,7,1698.64
21553,6064,3,49172.11
21554,19178,3,26290.73
21555,17348,8,18532.89
21556,6586,8,17591.85
21557,14564,9,45941.46
21558,15190,6,36603.34
21559,10975,4,10196.39
21560,6273,1,30002.77
21561,16469,7,37348.53
21562,12475,2,15578.25
21563,10654,2,44766.32
21564,8299,9,18372.32
21565,11005,4,25174.67
21566,19566,8,22926.73
21567,11356,2,2122.42
21568,1468,8,15852.18
21569,11052,6,24127.96
21570,4153,5,45485.3
21571,18474,3,30228.69
21572,10377,1,31024.7
21573,9456,5,44202.43
21574,10754,3,15878.9
21575,11604,5,16237.68
21576,15067,1,4157.92
21577,14172,1,6006.19
21578,15276,5,46408.66
21579,19923,1,3174.27
21580,9539,4,45737.01
21581,12235,2,12938.04
21582,2293,6,8860.46
21583,18674,8,33389.3
21584,4349,7,46884.83
21585,17182,6,37393.48
21586,2259,4,21122.51
21587,838,7,28516.16
21588,13064,3,23053.6
21589,16956,6,41540.81
21590,15868,5,33344.83
21591,12552,4,47275.71
21592,12873,4,6409.48
21593,15806,1,2069.23
21594,4716,3,8030.1
21595,17202,8,13912.91
21596,2754,8,27433.51
21597,18414,1,37327.32
21598,1580,8,42067.33
21599,18024,9,34253.68
21600,2032,5,12665.11
21601,13469,7,1220.07
21602,14344,8,14819.59
21603,2077,5,44360.91
21604,13775,3,16934.55
21605,3060,8,44342.59
21606,808,6,47716.78
21607,5712,4,7129.42
21608,9745,5,45014.24
21609,4553,2,4068.86
21610,17963,2,5470.1
21611,7101,4,16101.03
21612,1499,7,40253.91
21613,9621,9,35512.86
21614,3684,8,17781.92
21615,9468,6,7531.08
21616,6041,3,44227.74
21617,4814,4,12021.43
21618,16935,1,29402.04
21619,13263,2,4338.97
21620,18544,4,6110.08
21621,754,7,45671.85
21622,14630,7,45225.05
21623,14081,2,39820.71
21624,13745,7,27993.17
21625,15895,2,11347.36
21626,15122,8,18941.3
21627,8853,7,26569.28
21628,15679,3,40458.89
21629,16363,1,27476.76
21630,14635,5,3762.35
21631,10421,3,44120.43
21632,2781,9,19643.8
21633,5275,6,30129.84
21634,10540,2,38309.41
21635,13082,6,38787.67
21636,4510,4,41506.86
21637,19881,2,17604.24
21638,12228,6,8174.24
21639,1106,3,5565.28
21640,804,6,11013.05
21641,9423,8,29012.5
21642,5089,9,14362.65
21643,11976,8,44374.78
21644,19820,4,37498.02
21645,13294,4,44115.71
21646,15220,9,38753.0
21647,6546,5,36541.41
21648,10544,6,40980.57
21649,12559,9,17107.04
21650,17513,7,29166.43
21651,8454,1,3244.97
21652,10221,7,44736.52
21653,3951,4,25136.46
21654,17286,3,17253.38
21655,11601,1,40045.4
21656,10024,8,29055.05
21657,9476,7,32836.04
21658,4092,6,45788.66
21659,2925,5,30299.97
21660,10101,1,8321.43
21661,15746,4,5864.7
21662,9167,6,18600.2
21663,13540,6,8039.59
21664,3770,3,35710.33
21665,276,4,5514.87
21666,15935,9,16182.5
21667,18478,9,29467.42
21668,8175,2,15782.63
21669,3569,2,27785.31
21670,4804,5,24454.36
21671,13205,9,13890.7
21672,5828,3,14480.53
21673,3241,7,21389.39
21674,17359,5,46123.48
21675,2121,8,18279.67
21676,7235,8,17824.26
21677,4960,3,46540.99
21678,6656,5,39738.68
21679,10806,6,4984.79
21680,11937,4,31034.2
21681,9330,1,3737.16
21682,9377,4,23549.83
21683,8674,2,5127.71
21684,12489,1,4081.95
21685,58,2,596.99
21686,537,9,21995.63
21687,11038,5,34217.54
21688,852,5,11548.57
21689,280,6,41216.31
21690,4567,4,21908.45
21691,17130,1,20972.43
21692,18203,9,7973.24
21693,15790,8,22263.03
21694,18952,7,4581.44
21695,356,3,1261.3
21696,848,7,916.85
21697,16638,2,29693.7
21698,12789,4,27603.37
21699,4790,5,34837.3
21700,11554,8,4468.39
21701,5440,4,16518.45
21702,5915,3,9481.42
21703,14940,9,15820.63
21704,16462,7,41801.8
21705,14187,5,37607.36
21706,17923,9,32466.11
21707,13898,3,5935.72
21708,18523,4,15340.28
21709,7871,5,48356.24
21710,15846,6,28550.2
21711,18664,1,23297.84
21712,3994,2,20341.6
21713,335,5,1304.52
21714,2456,2,34282.25
21715,2273,8,37462.93
21716,2402,8,31060.59
21717,9157,6,14080.28
21718,3012,1,24840.08
21719,3363,9,46091.64
21720,4556,5,9065.99
21721,1643,2,13719.02
21722,19282,2,8388.1
21723,3008,8,15364.46
21724,5670,1,7902.81
21725,4252,8,26150.89
21726,3442,3,40220.06
21727,17081,7,5759.99
21728,10920,2,46886.34
21729,11415,2,14821.85
21730,15611,2,25260.04
21731,9442,1,39006.93
21732,2559,3,39510.67
21733,5328,9,39203.65
21734,11796,5,34422.32
21735,19868,7,35729.03
21736,10861,4,24399.28
21737,5408,4,17245.77
21738,12848,2,26291.37
21739,18210,1,35732.36
21740,10689,6,30945.31
21741,3892,8,20240.7
21742,15152,8,47763.59
21743,14404,1,38723.83
21744,8198,6,20332.52
21745,11477,7,11616.81
21746,14357,6,33305.06
21747,4368,7,11658.56
21748,1589,2,43056.28
21749,12100,5,2356.26
21750,19491,1,47763.88
21751,8173,8,23567.18
21752,17663,4,33697.3
21753,943,2,21273.33
21754,10856,2,24924.08
21755,13191,6,1651.84
21756,4036,2,16919.36
21757,3774,1,16528.57
21758,8695,4,42054.73
21759,15426,9,48675.66
21760,13251,1,31496.78
21761,16498,4,4511.04
21762,8367,7,28364.62
21763,1055,5,47667.21
21764,12236,8,7234.07
21765,9221,4,30802.29
21766,46,3,38672.72
21767,6148,3,49621.5
21768,3716,7,43052.88
21769,11716,8,29390.88
21770,19294,3,6564.6
21771,414,8,22176.84
21772,5637,9,47750.33
21773,3708,8,40841.01
21774,8459,5,49598.91
21775,294,4,26830.53
21776,12773,9,11251.34
21777,19499,6,11604.47
21778,9524,2,31073.56
21779,12666,5,46359.92
21780,15980,3,38360.89
21781,16931,4,49738.36
21782,15937,4,15023.6
21783,12496,7,20815.79
21784,4701,7,41134.47
21785,8047,5,35287.22
21786,17020,8,42054.25
21787,11511,1,49228.52
21788,8188,3,9739.89
21789,12240,2,10968.08
21790,12612,9,7834.07
21791,4102,1,11609.0
21792,11125,8,44144.71
21793,17631,4,30745.89
21794,12168,1,15794.24
21795,7086,8,7335.94
21796,7882,5,34882.78
21797,19108,3,19860.43
21798,7417,1,23023.22
21799,14882,4,18827.07
21800,17438,7,21292.98
21801,16099,1,32923.06
21802,15765,6,6516.91
21803,3057,6,12997.38
21804,10257,2,25557.08
21805,13995,5,25294.79
21806,1951,6,2671.86
21807,3332,2,7407.09
21808,1489,7,37928.97
21809,1485,3,13052.93
21810,3725,1,36678.95
21811,225,7,3646.94
21812,5973,5,22244.48
21813,19659,1,38016.85
21814,3329,2,19504.55
21815,4798,1,21331.65
21816,6176,9,27280.62
21817,7702,2,48980.13
21818,6375,4,28135.53
21819,14214,2,18757.25
21820,5484,3,35741.86
21821,3511,8,30978.99
21822,5309,4,13908.59
21823,16383,8,23634.78
21824,10340,5,21942.78
21825,15622,7,46154.34
21826,19017,3,10192.41
21827,7175,8,2757.05
21828,3895,5,44996.07
21829,1353,2,16907.9
21830,4975,6,28237.72
21831,11854,2,22436.52
21832,5899,5,6009.66
21833,7774,2,22138.0
21834,2679,8,13902.41
21835,3885,2,15384.51
21836,11424,4,26971.74
21837,5262,9,3154.46
21838,12297,9,49860.88
21839,18623,5,1734.84
21840,6239,4,33608.36
21841,9791,7,15163.5
21842,14469,2,881.74
21843,5392,6,8651.78
21844,6993,7,12604.53
21845,406,4,19471.4
21846,12771,9,23664.83
21847,19683,3,17377.72
21848,7656,2,9301.67
21849,15456,5,5370.96
21850,3642,4,12636.32
21851,2830,2,12652.76
21852,13559,6,27675.05
21853,14316,3,28536.48
21854,13469,1,25030.51
21855,9488,5,42594.49
21856,14484,9,48782.38
21857,2229,2,26768.52
21858,6741,5,17302.36
21859,3946,3,16164.78
21860,10988,9,49244.28
21861,11391,7,45501.79
21862,7993,2,42615.26
21863,9409,9,33467.33
21864,8590,6,42004.5
21865,15066,7,35523.32
21866,1132,8,36243.81
21867,15470,2,29955.08
21868,4198,7,33524.16
21869,3359,1,39188.74
21870,1014,8,6669.25
21871,8482,9,30766.59
21872,13234,9,28612.31
21873,7298,7,14586.21
