customer_id,age,annual_income,occupation,city
3803,43,979934,Retired,Chennai
3804,48,1160394,Salaried,Kolkata
3805,30,1949346,Student,Chennai
3806,43,2398768,Student,Kolkata
3807,35,2474138,Business,Bengaluru
3808,32,1791986,Self-Employed,Mumbai
3809,34,1100840,Self-Employed,Bengaluru
3810,27,580613,Student,Bengaluru
3811,58,2456618,Salaried,Delhi
3812,47,504939,Salaried,Mumbai
3813,64,2383913,Business,Kolkata
3814,65,598817,Salaried,Kolkata
3815,22,1772357,Self-Employed,Mumbai
3816,58,1338116,Student,Chennai
3817,25,1405697,Salaried,Delhi
3818,28,526476,Retired,Hyderabad
3819,24,1413588,Self-Employed,Mumbai
3820,62,434819,Student,Hyderabad
3821,46,1279680,Student,Delhi
3822,31,609863,Retired,Bengaluru
3823,56,2432584,Salaried,Delhi
3824,61,1091467,Business,Delhi
3825,32,279786,Salaried,Kolkata
3826,66,2320542,Salaried,Delhi
3827,65,1403681,Student,Kolkata
3828,43,1951274,Business,Chennai
3829,29,1319147,Student,Chennai
3830,55,742389,Salaried,Delhi
3831,56,1076279,Retired,Hyderabad
3832,44,2091242,Retired,Kolkata
3833,57,1860588,Business,Delhi
3834,41,2260075,Business,Hyderabad
3835,64,2011405,Self-Employed,Chennai
3836,44,1698057,Retired,Hyderabad
3837,24,2308673,Self-Employed,Delhi
3838,37,1868671,Student,Delhi
3839,59,257510,Self-Employed,Chennai
3840,38,757786,Retired,Delhi
3841,54,1080053,Student,Hyderabad
3842,30,720264,Retired,Mumbai
3843,34,1102549,Salaried,Mumbai
3844,52,1111301,Salaried,Mumbai
3845,63,297575,Self-Employed,Delhi
3846,68,369236,Business,Bengaluru
3847,22,616708,Self-Employed,Mumbai
3848,29,1610189,Student,Hyderabad
3849,49,818878,Business,Delhi
3850,40,1162675,Salaried,Kolkata
3851,67,1495525,Salaried,Bengaluru
3852,34,778245,Salaried,Bengaluru
3853,47,205004,Salaried,Bengaluru
3854,58,1897254,Salaried,Mumbai
3855,55,1169034,Salaried,Hyderabad
3856,38,1189616,Self-Employed,Kolkata
3857,59,1405068,Retired,Bengaluru
3858,21,1828202,Business,Kolkata
3859,25,1575997,Student,Hyderabad
3860,36,2374267,Self-Employed,Hyderabad
3861,60,1464167,Retired,Mumbai
3862,44,1240272,Business,Bengaluru
3863,25,1675727,Student,Kolkata
3864,28,2092276,Salaried,Hyderabad
3865,24,2459388,Self-Employed,Hyderabad
3866,29,531312,Business,Chennai
3867,64,1479371,Student,Bengaluru
3868,28,1041577,Student,Mumbai
3869,40,2460979,Self-Employed,Delhi
3870,62,2011948,Salaried,Hyderabad
3871,33,1848631,Student,Chennai
3872,30,691362,Self-Employed,Kolkata
3873,41,2156600,Self-Employed,Delhi
3874,45,1888902,Student,Bengaluru
3875,41,1668233,Self-Employed,Kolkata
3876,38,970173,Student,Kolkata
3877,25,639636,Salaried,Chennai
3878,69,1924334,Retired,Hyderabad
3879,23,919681,Business,Chennai
3880,56,2039917,Student,Delhi
3881,69,2319516,Business,Hyderabad
3882,44,298967,Salaried,Kolkata
3883,25,1556409,Student,Mumbai
3884,65,2002158,Self-Employed,Mumbai
3885,30,232632,Salaried,Hyderabad
3886,33,2089311,Student,Delhi
3887,30,821545,Retired,Kolkata
3888,22,2166084,Retired,Mumbai
3889,45,712874,Student,Bengaluru
3890,34,246755,Salaried,Delhi
3891,53,923634,Self-Employed,Hyderabad
3892,47,1118232,Retired,Chennai
3893,33,683127,Student,Chennai
3894,68,1875539,Retired,Kolkata
3895,36,942371,Student,Hyderabad
3896,39,1244625,Self-Employed,Hyderabad
3897,40,2371265,Salaried,Delhi
3898,51,431431,Student,Bengaluru
3899,65,2005604,Salaried,Kolkata
3900,47,1311858,Retired,Bengaluru
3901,61,2391630,Retired,Hyderabad
3902,54,662599,Business,Bengaluru
3903,33,1907213,Student,Hyderabad
3904,43,553328,Student,Delhi
3905,55,2083207,Student,Mumbai
3906,34,2439255,Retired,Mumbai
3907,53,936716,Student,Hyderabad
3908,47,734983,Retired,Mumbai
3909,34,733648,Retired,Bengaluru
3910,40,1813788,Self-Employed,Chennai
3911,39,1830912,Self-Employed,Delhi
3912,22,1279423,Retired,Hyderabad
3913,47,282997,Retired,Chennai
3914,67,1236526,Self-Employed,Mumbai
3915,49,449028,Salaried,Kolkata
3916,69,467744,Student,Delhi
3917,61,1813881,Student,Delhi
3918,28,1580186,Student,Bengaluru
3919,44,397802,Retired,Delhi
3920,65,1388162,Self-Employed,Kolkata
3921,39,1085487,Salaried,Hyderabad
3922,60,322737,Salaried,Delhi
3923,54,1682962,Business,Bengaluru
3924,59,1664440,Self-Employed,Mumbai
3925,40,1761780,Self-Employed,Delhi
3926,54,690405,Student,Mumbai
3927,51,1090032,Salaried,Kolkata
3928,52,2095925,Salaried,Kolkata
3929,30,656373,Student,Chennai
3930,49,1297090,Self-Employed,Mumbai
3931,46,400489,Student,Kolkata
3932,31,2054007,Retired,Hyderabad
3933,68,444690,Retired,Bengaluru
3934,69,779529,Salaried,Bengaluru
3935,52,1995512,Self-Employed,Delhi
3936,64,1781497,Salaried,Hyderabad
3937,27,445051,Self-Employed,Hyderabad
3938,22,1383045,Self-Employed,Chennai
3939,65,2299397,Self-Employed,Bengaluru
3940,69,1196392,Business,Delhi
3941,40,1056150,Business,Hyderabad
3942,48,1838534,Salaried,Mumbai
3943,38,1939476,Retired,Delhi
3944,58,2435954,Retired,Bengaluru
3945,32,227838,Salaried,Bengaluru
3946,62,395775,Student,Delhi
3947,35,606159,Self-Employed,Delhi
3948,34,2216933,Business,Kolkata
3949,23,1194936,Student,Chennai
3950,26,991556,Self-Employed,Hyderabad
3951,36,2450550,Business,Bengaluru
3952,46,452147,Business,Kolkata
3953,32,2088970,Retired,Mumbai
3954,47,1412694,Retired,Bengaluru
3955,28,229424,Student,Delhi
3956,34,2269364,Business,Mumbai
3957,38,1097919,Retired,Delhi
3958,43,1680176,Student,Mumbai
3959,29,2481342,Self-Employed,Hyderabad
3960,26,2347321,Retired,Mumbai
3961,28,654731,Self-Employed,Delhi
3962,60,1423844,Salaried,Bengaluru
3963,66,831498,Salaried,Bengaluru
3964,67,1025651,Retired,Hyderabad
3965,37,2120597,Self-Employed,Bengaluru
3966,21,409551,Self-Employed,Mumbai
3967,27,2466184,Self-Employed,Mumbai
3968,36,1006282,Self-Employed,Kolkata
3969,37,998787,Self-Employed,Kolkata
3970,40,1124752,Self-Employed,Bengaluru
3971,24,1512974,Student,Delhi
3972,29,2136301,Retired,Chennai
3973,62,2354747,Salaried,Bengaluru
3974,68,496717,Salaried,Bengaluru
3975,54,1711428,Student,Bengaluru
3976,32,748997,Student,Bengaluru
3977,34,2280729,Retired,Delhi
3978,58,2483612,Business,Delhi
3979,66,1661353,Student,Delhi
3980,39,2053188,Self-Employed,Delhi
3981,66,1130026,Retired,Bengaluru
3982,54,2093974,Student,Hyderabad
3983,40,958174,Retired,Kolkata
3984,25,1570612,Self-Employed,Kolkata
3985,48,252483,Business,Kolkata
3986,35,2241779,Self-Employed,Hyderabad
3987,33,870926,Self-Employed,Kolkata
3988,53,2154579,Salaried,Mumbai
3989,51,277917,Salaried,Kolkata
3990,30,1254834,Self-Employed,Delhi
3991,34,896027,Business,Chennai
3992,40,1961983,Salaried,Mumbai
3993,64,1081453,Business,Kolkata
3994,69,1147199,Business,Kolkata
3995,40,824223,Salaried,Kolkata
3996,50,1949800,Self-Employed,Delhi
3997,64,434937,Retired,Bengaluru
3998,26,2063586,Business,Delhi
3999,38,1349375,Business,Mumbai
4000,23,2357446,Self-Employed,Kolkata
4001,47,661024,Business,Hyderabad
4002,38,1676311,Retired,Bengaluru
4003,51,2218469,Retired,Kolkata
4004,67,2469833,Salaried,Hyderabad
4005,63,1721848,Salaried,Mumbai
4006,67,1491619,Self-Employed,Hyderabad
4007,42,2098237,Retired,Chennai
4008,32,419869,Self-Employed,Chennai
4009,47,444004,Retired,Delhi
4010,45,637091,Salaried,Hyderabad
4011,51,1767922,Student,Bengaluru
4012,57,303794,Self-Employed,Hyderabad
4013,68,1860127,Self-Employed,Hyderabad
4014,66,2435387,Business,Hyderabad
4015,36,1213188,Retired,Mumbai
4016,31,1701220,Salaried,Mumbai
4017,55,1237089,Retired,Delhi
4018,44,2289968,Business,Kolkata
4019,61,1908209,Business,Bengaluru
4020,45,624081,Retired,Delhi
4021,54,1136866,Salaried,Bengaluru
4022,68,743880,Business,Kolkata
4023,35,1765809,Self-Employed,Mumbai
4024,39,780335,Salaried,Delhi
4025,34,1920318,Self-Employed,Delhi
4026,36,2312034,Self-Employed,Mumbai
4027,55,1390681,Self-Employed,Mumbai
4028,41,270521,Self-Employed,Mumbai
4029,58,1717780,Business,Bengaluru
4030,31,1813456,Retired,Mumbai
4031,34,2428004,Salaried,Hyderabad
4032,41,1776747,Student,Delhi
4033,68,1948561,Self-Employed,Chennai
4034,58,359205,Business,Chennai
4035,57,1496368,Business,Chennai
4036,41,2499146,Student,Chennai
4037,22,679258,Salaried,Delhi
4038,25,2396053,Student,Mumbai
4039,26,2266312,Salaried,Delhi
4040,27,2465206,Self-Employed,Kolkata
4041,44,617529,Business,Hyderabad
4042,48,710975,Salaried,Mumbai
4043,58,2020846,Self-Employed,Bengaluru
4044,38,1766942,Student,Mumbai
4045,41,1054842,Salaried,Hyderabad
4046,50,1986102,Self-Employed,Delhi
4047,57,2313499,Salaried,Delhi
4048,28,373775,Salaried,Delhi
4049,36,714312,Retired,Delhi
4050,38,393825,Retired,Chennai
4051,57,642536,Student,Bengaluru
4052,67,556597,Self-Employed,Kolkata
4053,60,944858,Business,Hyderabad
4054,23,1329202,Student,Bengaluru
4055,36,1319258,Salaried,Mumbai
4056,59,1787601,Business,Mumbai
4057,37,1901952,Self-Employed,Hyderabad
4058,62,708097,Business,Hyderabad
4059,69,1718005,Retired,Kolkata
4060,47,821499,Salaried,Chennai
4061,33,1629862,Business,Mumbai
4062,59,1444675,Self-Employed,Delhi
4063,30,2361503,Business,Chennai
4064,53,1566649,Salaried,Hyderabad
4065,33,359915,Self-Employed,Kolkata
4066,27,2110597,Retired,Chennai
4067,40,610813,Business,Kolkata
4068,46,1393247,Retired,Bengaluru
4069,45,2413741,Self-Employed,Kolkata
4070,28,919545,Business,Delhi
4071,38,2286133,Retired,Hyderabad
4072,23,1532852,Student,Hyderabad
4073,45,853222,Salaried,Bengaluru
4074,32,471292,Retired,Kolkata
4075,62,2179767,Student,Bengaluru
4076,49,837527,Salaried,Delhi
4077,39,1238729,Self-Employed,Delhi
4078,37,2014711,Self-Employed,Hyderabad
4079,64,2485043,Retired,Kolkata
4080,31,1088885,Student,Mumbai
4081,57,1678824,Salaried,Chennai
4082,39,421146,Salaried,Mumbai
4083,66,923522,Salaried,Delhi
4084,30,1658040,Self-Employed,Hyderabad
4085,63,2160661,Self-Employed,Bengaluru
4086,28,2129713,Salaried,Mumbai
4087,38,2416621,Business,Hyderabad
4088,39,863393,Business,Chennai
4089,27,304804,Salaried,Kolkata
4090,22,1966805,Business,Kolkata
4091,27,594516,Student,Kolkata
4092,55,1811887,Retired,Kolkata
4093,24,1747996,Salaried,Chennai
4094,50,1230741,Student,Hyderabad
4095,62,470222,Retired,Bengaluru
4096,53,1799441,Salaried,Delhi
4097,30,976620,Business,Delhi
4098,58,1020780,Student,Bengaluru
4099,52,725456,Student,Hyderabad
4100,32,1277456,Student,Kolkata
4101,24,729794,Salaried,Hyderabad
4102,61,1430380,Business,Bengaluru
4103,34,2324462,Student,Kolkata
4104,36,1827336,Retired,Delhi
4105,27,1060438,Retired,Kolkata
4106,37,502568,Business,Kolkata
4107,49,547554,Business,Chennai
4108,60,2155631,Business,Delhi
4109,56,1201653,Student,Hyderabad
4110,55,750580,Retired,Delhi
4111,42,283066,Salaried,Delhi
4112,58,2053672,Self-Employed,Hyderabad
4113,36,915645,Business,Bengaluru
4114,52,1254139,Retired,Mumbai
4115,44,626319,Business,Delhi
4116,39,739455,Retired,Mumbai
4117,23,1635904,Retired,Kolkata
4118,47,552011,Retired,Hyderabad
4119,43,821239,Salaried,Chennai
4120,45,2279626,Self-Employed,Chennai
4121,47,1962392,Student,Kolkata
4122,29,1757213,Business,Mumbai
4123,57,431940,Salaried,Kolkata
4124,57,1193998,Self-Employed,Mumbai
4125,48,949663,Student,Hyderabad
4126,55,2001761,Student,Mumbai
4127,29,246197,Self-Employed,Delhi
4128,39,954390,Student,Bengaluru
4129,59,1481121,Self-Employed,Mumbai
4130,66,579307,Self-Employed,Mumbai
4131,25,2160027,Salaried,Hyderabad
4132,40,412549,Retired,Bengaluru
4133,66,559464,Business,Kolkata
4134,28,1185422,Salaried,Chennai
4135,44,2432543,Business,Kolkata
4136,69,1774217,Business,Chennai
4137,55,2267484,Self-Employed,Bengaluru
4138,58,2098459,Self-Employed,Mumbai
4139,64,1104470,Salaried,Bengaluru
4140,49,2417195,Self-Employed,Hyderabad
4141,52,1291466,Salaried,Chennai
4142,50,2073855,Salaried,Delhi
4143,58,882683,Retired,Chennai
4144,36,591874,Retired,Kolkata
4145,47,1961095,Business,Chennai
4146,49,2267051,Retired,Delhi
4147,25,2322282,Business,Bengaluru
4148,64,1951410,Retired,Delhi
4149,33,219088,Self-Employed,Delhi
4150,32,1168768,Business,Bengaluru
4151,58,2463939,Student,Bengaluru
4152,28,2008097,Self-Employed,Chennai
4153,64,296200,Student,Kolkata
4154,59,977839,Self-Employed,Delhi
4155,49,1168482,Retired,Bengaluru
4156,54,2426924,Business,Hyderabad
4157,53,1367750,Salaried,Delhi
4158,31,396830,Student,Kolkata
4159,36,1156775,Business,Delhi
4160,54,1462271,Business,Hyderabad
4161,35,1320668,Salaried,Delhi
4162,56,2163196,Self-Employed,Mumbai
4163,29,585056,Student,Bengaluru
4164,34,1513767,Retired,Mumbai
4165,50,1643493,Salaried,Delhi
4166,35,1169793,Self-Employed,Hyderabad
4167,37,491478,Self-Employed,Hyderabad
4168,28,2177560,Salaried,Delhi
4169,50,1016070,Business,Delhi
4170,48,1901000,Student,Bengaluru
4171,39,1517992,Salaried,Hyderabad
4172,52,539376,Salaried,Chennai
4173,21,2304242,Business,Chennai
4174,48,674010,Self-Employed,Kolkata
4175,51,316036,Salaried,Kolkata
4176,34,1707100,Retired,Mumbai
4177,41,1359832,Salaried,Hyderabad
4178,45,899503,Self-Employed,Kolkata
4179,58,1920286,Salaried,Kolkata
4180,37,2159131,Self-Employed,Kolkata
4181,58,310901,Salaried,Mumbai
4182,37,1548460,Retired,Bengaluru
4183,34,1925973,Self-Employed,Bengaluru
4184,42,1270000,Business,Delhi
4185,28,1417048,Self-Employed,Chennai
4186,41,283941,Self-Employed,Hyderabad
4187,32,471614,Student,Chennai
4188,37,569531,Business,Kolkata
4189,57,1088405,Self-Employed,Delhi
4190,41,733184,Retired,Chennai
4191,59,1481354,Business,Mumbai
4192,25,2499883,Salaried,Delhi
4193,28,1835088,Business,Bengaluru
4194,31,784978,Salaried,Bengaluru
4195,38,1648070,Retired,Hyderabad
4196,69,502561,Self-Employed,Kolkata
4197,67,236381,Self-Employed,Kolkata
4198,51,1673103,Business,Kolkata
4199,58,825032,Self-Employed,Mumbai
4200,44,2100696,Self-Employed,Kolkata
4201,47,225218,Self-Employed,Kolkata
4202,22,1069331,Self-Employed,Bengaluru
4203,56,1443897,Retired,Mumbai
4204,29,605154,Retired,Delhi
4205,56,1305561,Retired,Bengaluru
4206,23,2340650,Salaried,Kolkata
4207,25,447723,Business,Kolkata
4208,34,221229,Salaried,Bengaluru
4209,69,948123,Retired,Chennai
4210,52,570664,Retired,Bengaluru
4211,25,1990887,Self-Employed,Chennai
4212,48,803466,Student,Bengaluru
4213,34,2192376,Salaried,Chennai
4214,21,657111,Student,Kolkata
4215,55,505644,Student,Bengaluru
4216,50,2273190,Self-Employed,Delhi
4217,47,302179,Salaried,Mumbai
4218,22,919689,Salaried,Bengaluru
4219,56,2311680,Retired,Hyderabad
4220,28,2493123,Self-Employed,Chennai
4221,66,1216027,Self-Employed,Bengaluru
4222,29,957859,Business,Delhi
4223,53,2115138,Student,Mumbai
4224,63,579774,Student,Chennai
4225,56,1165570,Self-Employed,Hyderabad
4226,31,243793,Retired,Mumbai
4227,48,2103081,Student,Hyderabad
4228,63,1875894,Student,Kolkata
4229,69,1104252,Salaried,Mumbai
4230,49,2266041,Salaried,Delhi
4231,26,1581931,Business,Bengaluru
4232,53,444652,Self-Employed,Chennai
4233,38,997505,Student,Chennai
4234,48,720252,Self-Employed,Kolkata
4235,66,1108093,Salaried,Delhi
4236,51,324066,Business,Chennai
4237,25,1146244,Student,Hyderabad
4238,24,1218360,Salaried,Bengaluru
4239,54,1543249,Retired,Chennai
4240,41,1802838,Student,Chennai
4241,47,1923797,Salaried,Hyderabad
4242,33,2347278,Self-Employed,Hyderabad
4243,45,830609,Retired,Mumbai
4244,56,536583,Student,Chennai
4245,37,1843061,Salaried,Mumbai
4246,24,519603,Business,Hyderabad
4247,31,2474935,Business,Delhi
4248,58,1257664,Business,Hyderabad
4249,29,2033461,Self-Employed,Bengaluru
4250,24,691498,Retired,Kolkata
4251,27,368320,Student,Bengaluru
4252,38,2218625,Business,Kolkata
4253,62,1261416,Student,Kolkata
4254,46,811822,Business,Mumbai
4255,51,488997,Student,Kolkata
4256,65,915261,Self-Employed,Bengaluru
4257,40,1458955,Student,Delhi
4258,58,1805074,Salaried,Chennai
4259,33,1272464,Student,Chennai
4260,23,2459378,Retired,Mumbai
4261,47,1746888,Retired,Hyderabad
4262,62,1690014,Student,Mumbai
4263,32,1530946,Salaried,Kolkata
4264,57,1448964,Student,Delhi
4265,34,2376218,Student,Chennai
4266,30,491349,Student,Hyderabad
4267,52,219874,Business,Chennai
4268,54,877883,Business,Mumbai
4269,39,560775,Retired,Hyderabad
4270,49,1283071,Business,Bengaluru
4271,27,1312082,Salaried,Hyderabad
4272,42,1422347,Student,Hyderabad
4273,34,293965,Student,Bengaluru
4274,61,621879,Self-Employed,Bengaluru
4275,69,1644499,Business,Bengaluru
4276,34,1484879,Retired,Mumbai
4277,69,2449886,Student,Mumbai
4278,25,1767123,Self-Employed,Kolkata
4279,57,1383007,Retired,Delhi
4280,66,1886700,Business,Mumbai
4281,62,641477,Student,Chennai
4282,64,1765950,Student,Chennai
4283,54,1228465,Salaried,Kolkata
4284,62,1395306,Business,Chennai
4285,52,754446,Business,Delhi
4286,38,2412798,Business,Hyderabad
4287,43,995610,Self-Employed,Chennai
4288,57,1250781,Retired,Kolkata
4289,67,1909499,Business,Hyderabad
4290,26,1541245,Salaried,Hyderabad
4291,35,891518,Retired,Delhi
4292,68,1342204,Retired,Bengaluru
4293,34,398186,Student,Kolkata
4294,45,1311084,Retired,Delhi
4295,63,1390114,Salaried,Hyderabad
4296,59,2071921,Student,Kolkata
4297,34,450710,Salaried,Mumbai
4298,53,807016,Self-Employed,Chennai
4299,44,1619897,Student,Hyderabad
4300,34,2396649,Business,Mumbai
4301,31,2331089,Retired,Bengaluru
4302,25,531215,Salaried,Chennai
4303,63,1376683,Retired,Chennai
4304,53,1427332,Salaried,Mumbai
4305,48,1850539,Self-Employed,Hyderabad
4306,25,305701,Student,Delhi
4307,32,316801,Student,Kolkata
4308,45,650660,Self-Employed,Hyderabad
4309,37,215049,Retired,Kolkata
4310,46,1921281,Business,Kolkata
4311,58,1162898,Salaried,Hyderabad
4312,30,1540113,Retired,Bengaluru
4313,26,2304032,Business,Mumbai
4314,69,577000,Retired,Delhi
4315,23,2271563,Salaried,Bengaluru
4316,61,227973,Business,Bengaluru
4317,46,2209823,Business,Mumbai
4318,41,2032690,Self-Employed,Bengaluru
4319,29,1734531,Self-Employed,Kolkata
4320,68,1982962,Business,Kolkata
4321,43,1200341,Retired,Kolkata
4322,36,842104,Student,Chennai
4323,24,1226557,Salaried,Kolkata
4324,67,1639926,Retired,Kolkata
4325,58,998237,Business,Delhi
4326,23,1610108,Business,Hyderabad
4327,42,2387542,Business,Delhi
4328,51,937342,Self-Employed,Kolkata
4329,37,1309124,Self-Employed,Hyderabad
4330,60,2038487,Self-Employed,Chennai
4331,34,1951486,Salaried,Delhi
4332,27,455498,Salaried,Bengaluru
4333,46,1255835,Salaried,Hyderabad
4334,53,505216,Retired,Hyderabad
4335,64,1865650,Business,Delhi
4336,33,1836783,Business,Delhi
4337,63,2429559,Salaried,Hyderabad
4338,42,2301627,Salaried,Mumbai
4339,38,672481,Salaried,Mumbai
4340,47,2079151,Retired,Delhi
4341,26,239579,Self-Employed,Chennai
4342,38,829426,Retired,Hyderabad
4343,62,371064,Student,Delhi
4344,54,1869682,Business,Mumbai
4345,30,1004153,Salaried,Bengaluru
4346,27,1007064,Retired,Mumbai
4347,69,1655946,Self-Employed,Hyderabad
4348,39,1055507,Student,Hyderabad
4349,24,1090103,Student,Delhi
4350,39,2469135,Business,Chennai
4351,58,412417,Business,Bengaluru
4352,46,2292600,Retired,Hyderabad
4353,65,1111266,Student,Kolkata
4354,37,390572,Retired,Delhi
4355,24,1592215,Business,Delhi
4356,48,932734,Business,Kolkata
4357,38,1263350,Salaried,Chennai
4358,65,2439333,Business,Mumbai
4359,23,1458022,Retired,Delhi
4360,61,674414,Student,Chennai
4361,57,2392440,Retired,Hyderabad
4362,64,203134,Retired,Mumbai
4363,36,2135219,Retired,Chennai
4364,47,438329,Student,Bengaluru
4365,51,2372745,Salaried,Kolkata
4366,26,1922959,Salaried,Hyderabad
4367,21,1047477,Business,Delhi
4368,58,2278105,Self-Employed,Hyderabad
4369,58,651763,Student,Hyderabad
4370,46,1389589,Salaried,Bengaluru
4371,28,2339363,Student,Mumbai
4372,48,1639121,Business,Delhi
4373,22,1112949,Business,Kolkata
4374,22,2258914,Self-Employed,Hyderabad
4375,57,1902850,Self-Employed,Mumbai
4376,51,718332,Business,Hyderabad
4377,56,1912012,Salaried,Kolkata
4378,27,594972,Self-Employed,Bengaluru
4379,48,661775,Retired,Delhi
4380,54,1167427,Student,Delhi
4381,46,682699,Retired,Mumbai
4382,31,749911,Student,Delhi
4383,67,1312603,Salaried,Kolkata
4384,23,227944,Retired,Hyderabad
4385,23,1020003,Student,Chennai
4386,29,549476,Salaried,Kolkata
4387,64,600215,Business,Kolkata
4388,44,409934,Business,Bengaluru
4389,36,1103791,Student,Mumbai
4390,37,2327974,Business,Kolkata
4391,39,1617749,Retired,Bengaluru
4392,50,2415743,Student,Delhi
4393,41,2043164,Salaried,Kolkata
4394,38,2123734,Salaried,Delhi
4395,34,519769,Self-Employed,Mumbai
4396,59,702725,Retired,Bengaluru
4397,68,825888,Self-Employed,Bengaluru
4398,58,532562,Business,Chennai
4399,55,2303491,Self-Employed,Chennai
4400,47,854747,Business,Mumbai
4401,43,1973954,Student,Delhi
4402,56,1150153,Retired,Hyderabad
4403,38,798175,Salaried,Chennai
4404,46,1682094,Business,Delhi
4405,54,1957033,Salaried,Chennai
4406,22,1264876,Self-Employed,Delhi
4407,35,2157888,Student,Hyderabad
4408,25,660303,Business,Kolkata
4409,31,575573,Self-Employed,Delhi
4410,32,862678,Salaried,Bengaluru
4411,35,503557,Self-Employed,Chennai
4412,65,350107,Business,Chennai
4413,36,996012,Business,Chennai
4414,50,2215120,Business,Hyderabad
4415,65,685198,Self-Employed,Bengaluru
4416,41,1328607,Business,Delhi
