alert_id,account_id,fraud_type,status
15303,11793,Identity Theft,Closed
15304,6889,Card Not Present,Open
15305,16829,Identity Theft,Closed
15306,19921,Card Not Present,Closed
15307,15789,Card Not Present,Closed
15308,1758,Card Not Present,Closed
15309,19109,Suspicious Spend,Closed
15310,6488,Identity Theft,Open
15311,15388,Identity Theft,Closed
15312,14689,Suspicious Spend,Closed
15313,3849,Suspicious Spend,Closed
15314,15584,Card Not Present,Open
15315,18500,Card Not Present,Open
15316,12076,Suspicious Spend,Closed
15317,9530,Identity Theft,Closed
15318,14159,Identity Theft,Open
15319,4324,Card Not Present,Closed
15320,9635,Identity Theft,Open
15321,318,Card Not Present,Closed
15322,15917,Identity Theft,Open
15323,15104,Identity Theft,Closed
15324,8891,Suspicious Spend,Closed
15325,16052,Card Not Present,Open
15326,17892,Identity Theft,Open
15327,19423,Suspicious Spend,Closed
15328,15395,Card Not Present,Open
15329,4726,Identity Theft,Open
15330,15442,Suspicious Spend,Closed
15331,3911,Card Not Present,Open
15332,4928,Card Not Present,Closed
15333,11446,Card Not Present,Closed
15334,1329,Card Not Present,Closed
15335,17166,Card Not Present,Open
15336,18722,Identity Theft,Open
15337,4562,Suspicious Spend,Open
15338,16114,Suspicious Spend,Open
15339,7975,Suspicious Spend,Closed
15340,15121,Identity Theft,Closed
15341,3756,Identity Theft,Open
15342,7543,Card Not Present,Closed
15343,2452,Identity Theft,Closed
15344,4858,Suspicious Spend,Open
15345,13889,Card Not Present,Closed
15346,16234,Suspicious Spend,Closed
15347,2729,Suspicious Spend,Open
15348,7597,Identity Theft,Closed
15349,16323,Identity Theft,Open
15350,15483,Identity Theft,Open
15351,9133,Identity Theft,Open
15352,17140,Suspicious Spend,Open
15353,4629,Suspicious Spend,Open
15354,7618,Identity Theft,Open
15355,4398,Card Not Present,Closed
15356,1609,Suspicious Spend,Closed
15357,8707,Card Not Present,Open
15358,18745,Suspicious Spend,Open
15359,740,Suspicious Spend,Closed
15360,587,Card Not Present,Closed
15361,6441,Card Not Present,Closed
15362,16197,Suspicious Spend,Closed
15363,4606,Identity Theft,Open
15364,8033,Card Not Present,Open
15365,10568,Suspicious Spend,Open
15366,17181,Card Not Present,Open
15367,19695,Identity Theft,Open
15368,17858,Card Not Present,Open
15369,5164,Identity Theft,Open
15370,13724,Suspicious Spend,Closed
15371,3538,Identity Theft,Open
15372,18042,Identity Theft,Open
15373,4617,Card Not Present,Open
15374,9591,Suspicious Spend,Open
15375,8018,Card Not Present,Open
15376,801,Suspicious Spend,Closed
15377,15498,Identity Theft,Open
15378,17496,Suspicious Spend,Open
15379,9886,Identity Theft,Open
15380,16979,Suspicious Spend,Open
15381,12143,Identity Theft,Open
15382,8571,Identity Theft,Closed
15383,5958,Identity Theft,Open
15384,5303,Card Not Present,Closed
15385,15289,Card Not Present,Closed
15386,16141,Card Not Present,Closed
15387,15906,Card Not Present,Open
15388,794,Suspicious Spend,Open
15389,13028,Card Not Present,Closed
15390,5263,Identity Theft,Open
15391,15925,Suspicious Spend,Closed
15392,19523,Identity Theft,Open
15393,15491,Suspicious Spend,Closed
15394,695,Suspicious Spend,Open
15395,4351,Card Not Present,Closed
15396,18455,Card Not Present,Closed
15397,7598,Card Not Present,Open
15398,19368,Card Not Present,Open
15399,17321,Card Not Present,Closed
15400,4196,Card Not Present,Closed
15401,5611,Card Not Present,Closed
15402,8785,Suspicious Spend,Closed
15403,12178,Identity Theft,Closed
15404,2919,Suspicious Spend,Closed
15405,19278,Card Not Present,Closed
15406,11880,Identity Theft,Closed
15407,14530,Card Not Present,Open
15408,9324,Identity Theft,Closed
15409,12169,Identity Theft,Closed
15410,15701,Card Not Present,Open
15411,7221,Suspicious Spend,Closed
15412,14469,Card Not Present,Closed
15413,12756,Card Not Present,Open
15414,19683,Card Not Present,Closed
15415,12311,Card Not Present,Closed
15416,1997,Card Not Present,Open
15417,10222,Card Not Present,Open
15418,18247,Suspicious Spend,Open
15419,18124,Identity Theft,Open
15420,18236,Identity Theft,Open
15421,16998,Suspicious Spend,Open
15422,13301,Suspicious Spend,Open
15423,13048,Card Not Present,Open
15424,13605,Card Not Present,Closed
15425,15834,Card Not Present,Open
15426,5797,Card Not Present,Closed
15427,12501,Suspicious Spend,Open
15428,4412,Card Not Present,Open
15429,13009,Suspicious Spend,Open
15430,14806,Identity Theft,Closed
15431,3177,Suspicious Spend,Closed
15432,18694,Card Not Present,Open
15433,6799,Card Not Present,Open
15434,5214,Suspicious Spend,Open
15435,13254,Card Not Present,Closed
15436,3474,Suspicious Spend,Closed
15437,7666,Card Not Present,Closed
15438,17037,Card Not Present,Open
15439,12408,Identity Theft,Open
15440,2614,Suspicious Spend,Closed
15441,12013,Card Not Present,Open
15442,6349,Card Not Present,Closed
15443,15319,Identity Theft,Open
15444,1516,Identity Theft,Open
15445,11903,Card Not Present,Open
15446,3003,Card Not Present,Closed
15447,8283,Suspicious Spend,Open
15448,12721,Identity Theft,Closed
15449,11810,Identity Theft,Open
15450,16085,Card Not Present,Open
15451,10605,Card Not Present,Closed
15452,17407,Suspicious Spend,Open
15453,12466,Suspicious Spend,Closed
15454,5448,Suspicious Spend,Closed
15455,7468,Suspicious Spend,Closed
15456,11431,Identity Theft,Open
15457,4106,Card Not Present,Closed
15458,4576,Identity Theft,Open
15459,2519,Suspicious Spend,Closed
15460,6319,Suspicious Spend,Closed
15461,10726,Identity Theft,Open
15462,18196,Card Not Present,Closed
15463,9723,Identity Theft,Open
15464,6621,Identity Theft,Open
15465,18927,Card Not Present,Closed
15466,102,Identity Theft,Closed
15467,3193,Suspicious Spend,Open
15468,3107,Card Not Present,Closed
15469,16931,Identity Theft,Open
15470,13935,Card Not Present,Open
15471,19009,Card Not Present,Closed
15472,11112,Card Not Present,Closed
15473,9388,Suspicious Spend,Open
15474,17673,Identity Theft,Open
15475,19159,Suspicious Spend,Open
15476,7580,Suspicious Spend,Closed
15477,2113,Identity Theft,Closed
15478,16638,Suspicious Spend,Closed
15479,13113,Suspicious Spend,Open
15480,3242,Card Not Present,Open
15481,14067,Identity Theft,Closed
15482,2296,Suspicious Spend,Closed
15483,3784,Suspicious Spend,Closed
15484,222,Card Not Present,Closed
15485,2894,Identity Theft,Closed
15486,14123,Card Not Present,Closed
15487,8278,Identity Theft,Open
15488,2753,Identity Theft,Open
15489,15050,Card Not Present,Closed
15490,11544,Card Not Present,Open
15491,10687,Identity Theft,Open
15492,15272,Identity Theft,Closed
15493,7124,Identity Theft,Closed
15494,2991,Identity Theft,Closed
15495,13755,Suspicious Spend,Closed
15496,9534,Suspicious Spend,Closed
15497,16726,Identity Theft,Closed
15498,18677,Card Not Present,Closed
15499,14147,Suspicious Spend,Closed
15500,5135,Identity Theft,Open
15501,11191,Suspicious Spend,Open
15502,8670,Card Not Present,Open
15503,6373,Card Not Present,Closed
15504,13861,Suspicious Spend,Open
15505,17429,Suspicious Spend,Closed
15506,3710,Suspicious Spend,Open
15507,1495,Identity Theft,Closed
15508,15254,Identity Theft,Closed
15509,14986,Identity Theft,Open
15510,1691,Suspicious Spend,Open
15511,13266,Suspicious Spend,Closed
15512,87,Card Not Present,Open
15513,1935,Identity Theft,Closed
15514,18221,Identity Theft,Open
15515,14403,Suspicious Spend,Open
15516,17391,Card Not Present,Open
15517,2932,Suspicious Spend,Closed
15518,10011,Suspicious Spend,Open
15519,12133,Identity Theft,Closed
15520,284,Identity Theft,Open
15521,7145,Card Not Present,Closed
15522,12917,Card Not Present,Closed
15523,12854,Identity Theft,Open
15524,16938,Suspicious Spend,Open
15525,1880,Suspicious Spend,Open
15526,15126,Card Not Present,Closed
15527,6683,Suspicious Spend,Closed
15528,3455,Identity Theft,Closed
15529,10233,Suspicious Spend,Open
15530,11187,Identity Theft,Closed
15531,12095,Suspicious Spend,Open
15532,8412,Identity Theft,Closed
15533,6033,Suspicious Spend,Closed
15534,11799,Card Not Present,Open
15535,11708,Suspicious Spend,Closed
15536,16744,Card Not Present,Closed
15537,5417,Identity Theft,Open
15538,15590,Suspicious Spend,Closed
15539,7639,Suspicious Spend,Open
15540,3691,Card Not Present,Open
15541,13118,Card Not Present,Closed
15542,11157,Identity Theft,Open
15543,2799,Card Not Present,Open
15544,12111,Identity Theft,Closed
15545,19070,Card Not Present,Open
15546,4922,Suspicious Spend,Closed
15547,7860,Identity Theft,Closed
15548,1596,Identity Theft,Closed
15549,18898,Identity Theft,Closed
15550,7008,Card Not Present,Open
15551,11357,Card Not Present,Open
15552,12771,Identity Theft,Open
15553,1735,Suspicious Spend,Closed
15554,16862,Identity Theft,Open
15555,15707,Identity Theft,Closed
15556,881,Identity Theft,Open
15557,8272,Card Not Present,Closed
15558,5819,Card Not Present,Open
15559,14751,Identity Theft,Closed
15560,2839,Card Not Present,Open
15561,9692,Suspicious Spend,Open
15562,16506,Suspicious Spend,Closed
15563,3562,Identity Theft,Closed
15564,14447,Identity Theft,Closed
15565,18408,Suspicious Spend,Closed
15566,15236,Card Not Present,Closed
15567,3305,Card Not Present,Open
15568,6176,Identity Theft,Closed
15569,6857,Identity Theft,Open
15570,10299,Card Not Present,Open
15571,15498,Identity Theft,Open
15572,14591,Identity Theft,Open
15573,14263,Suspicious Spend,Open
15574,867,Card Not Present,Closed
15575,1160,Card Not Present,Open
15576,18341,Card Not Present,Closed
15577,17163,Identity Theft,Closed
15578,13151,Suspicious Spend,Closed
15579,15137,Card Not Present,Closed
15580,1005,Identity Theft,Closed
15581,1320,Identity Theft,Closed
15582,9774,Identity Theft,Closed
15583,10877,Identity Theft,Open
15584,7069,Identity Theft,Closed
15585,8910,Suspicious Spend,Open
15586,2781,Identity Theft,Closed
15587,8808,Suspicious Spend,Open
15588,7272,Card Not Present,Closed
15589,874,Suspicious Spend,Closed
15590,4429,Suspicious Spend,Closed
15591,19971,Suspicious Spend,Open
15592,1890,Suspicious Spend,Open
15593,13727,Identity Theft,Open
15594,17648,Suspicious Spend,Open
15595,6754,Identity Theft,Open
15596,3244,Suspicious Spend,Open
15597,12651,Identity Theft,Closed
15598,16943,Identity Theft,Open
15599,13000,Identity Theft,Closed
15600,1874,Identity Theft,Closed
15601,18968,Identity Theft,Closed
15602,15512,Suspicious Spend,Open
15603,14173,Identity Theft,Closed
15604,1395,Suspicious Spend,Closed
15605,675,Identity Theft,Closed
15606,7304,Identity Theft,Open
15607,15473,Suspicious Spend,Open
15608,6132,Identity Theft,Open
15609,10998,Card Not Present,Open
15610,1110,Suspicious Spend,Open
15611,15628,Suspicious Spend,Closed
15612,13568,Identity Theft,Open
15613,8353,Identity Theft,Closed
15614,8551,Identity Theft,Open
15615,19069,Identity Theft,Closed
15616,18668,Suspicious Spend,Open
15617,15057,Identity Theft,Closed
15618,4690,Identity Theft,Open
15619,10428,Card Not Present,Closed
15620,5573,Identity Theft,Open
15621,18340,Suspicious Spend,Closed
15622,7953,Suspicious Spend,Closed
15623,8633,Identity Theft,Open
15624,1346,Identity Theft,Open
15625,9415,Suspicious Spend,Open
15626,17225,Suspicious Spend,Open
15627,12853,Card Not Present,Open
15628,492,Identity Theft,Closed
15629,3476,Card Not Present,Closed
15630,7274,Identity Theft,Closed
15631,16257,Suspicious Spend,Closed
15632,5955,Suspicious Spend,Closed
15633,18759,Identity Theft,Closed
15634,4494,Suspicious Spend,Open
15635,7358,Suspicious Spend,Open
15636,2765,Suspicious Spend,Closed
15637,4164,Card Not Present,Closed
15638,9626,Suspicious Spend,Closed
15639,14911,Card Not Present,Open
15640,5435,Suspicious Spend,Closed
15641,2914,Suspicious Spend,Open
15642,8474,Suspicious Spend,Closed
15643,19689,Card Not Present,Open
15644,5139,Identity Theft,Closed
15645,1419,Identity Theft,Closed
15646,3674,Identity Theft,Open
15647,4714,Suspicious Spend,Open
15648,3781,Identity Theft,Closed
15649,15737,Suspicious Spend,Open
15650,8347,Identity Theft,Closed
15651,4370,Card Not Present,Open
15652,4954,Card Not Present,Open
15653,7196,Suspicious Spend,Open
15654,14767,Identity Theft,Open
15655,6421,Suspicious Spend,Open
15656,4050,Suspicious Spend,Open
15657,2459,Identity Theft,Open
15658,1411,Suspicious Spend,Open
15659,16766,Suspicious Spend,Closed
15660,10387,Card Not Present,Open
15661,19296,Identity Theft,Open
15662,17374,Identity Theft,Closed
15663,19117,Suspicious Spend,Closed
15664,5416,Suspicious Spend,Open
15665,12823,Identity Theft,Open
15666,7413,Card Not Present,Open
15667,5796,Card Not Present,Open
15668,12295,Card Not Present,Closed
15669,436,Card Not Present,Closed
15670,6095,Card Not Present,Open
15671,14119,Identity Theft,Closed
15672,19577,Card Not Present,Open
15673,2831,Identity Theft,Open
15674,16824,Card Not Present,Closed
15675,19825,Card Not Present,Closed
15676,2953,Card Not Present,Closed
15677,10739,Identity Theft,Closed
15678,6225,Card Not Present,Closed
15679,8079,Identity Theft,Open
15680,15218,Suspicious Spend,Open
15681,3816,Identity Theft,Open
15682,3832,Identity Theft,Open
15683,5373,Card Not Present,Open
15684,5272,Card Not Present,Open
15685,1762,Card Not Present,Open
15686,17389,Identity Theft,Open
15687,13951,Identity Theft,Open
15688,11903,Card Not Present,Closed
15689,3686,Suspicious Spend,Closed
15690,10974,Card Not Present,Closed
15691,18222,Identity Theft,Closed
15692,7601,Identity Theft,Closed
15693,4309,Identity Theft,Closed
15694,15956,Suspicious Spend,Open
15695,8868,Card Not Present,Open
15696,16905,Card Not Present,Open
15697,4209,Identity Theft,Closed
15698,1162,Suspicious Spend,Open
15699,18281,Card Not Present,Closed
15700,15571,Card Not Present,Open
15701,14536,Card Not Present,Open
15702,10336,Identity Theft,Open
15703,9930,Identity Theft,Open
15704,3637,Identity Theft,Closed
15705,15456,Identity Theft,Closed
15706,16822,Card Not Present,Closed
15707,3371,Card Not Present,Closed
15708,9140,Suspicious Spend,Closed
15709,6754,Identity Theft,Closed
15710,16129,Identity Theft,Closed
15711,19609,Identity Theft,Open
15712,16750,Identity Theft,Open
15713,897,Card Not Present,Closed
15714,12660,Identity Theft,Closed
15715,19538,Card Not Present,Closed
15716,11293,Suspicious Spend,Open
15717,15217,Identity Theft,Open
15718,10189,Suspicious Spend,Closed
15719,19576,Suspicious Spend,Closed
15720,10299,Identity Theft,Open
15721,19454,Identity Theft,Open
15722,10928,Identity Theft,Closed
15723,5936,Card Not Present,Closed
15724,4733,Identity Theft,Closed
15725,12579,Suspicious Spend,Closed
15726,11153,Card Not Present,Closed
15727,17569,Identity Theft,Closed
15728,10058,Identity Theft,Open
15729,9407,Suspicious Spend,Open
15730,3956,Card Not Present,Closed
15731,11471,Suspicious Spend,Closed
15732,11477,Identity Theft,Open
15733,5700,Identity Theft,Open
15734,8172,Identity Theft,Closed
15735,4278,Card Not Present,Closed
15736,10900,Card Not Present,Closed
15737,4804,Identity Theft,Open
15738,12840,Suspicious Spend,Closed
15739,6305,Identity Theft,Closed
15740,869,Identity Theft,Open
15741,3541,Identity Theft,Open
15742,1818,Identity Theft,Open
15743,9709,Suspicious Spend,Open
15744,6736,Card Not Present,Open
15745,518,Suspicious Spend,Open
15746,8552,Card Not Present,Open
15747,10974,Suspicious Spend,Closed
15748,9387,Identity Theft,Open
15749,14222,Card Not Present,Closed
15750,7415,Suspicious Spend,Open
15751,8504,Suspicious Spend,Open
15752,7895,Suspicious Spend,Closed
15753,1652,Card Not Present,Open
15754,15956,Identity Theft,Open
15755,1311,Suspicious Spend,Open
15756,18858,Card Not Present,Open
15757,11568,Suspicious Spend,Open
15758,16329,Identity Theft,Closed
15759,9152,Identity Theft,Closed
15760,1291,Suspicious Spend,Closed
15761,13188,Suspicious Spend,Closed
15762,13825,Identity Theft,Open
15763,4778,Card Not Present,Closed
15764,1855,Card Not Present,Closed
15765,10381,Suspicious Spend,Closed
15766,13028,Identity Theft,Open
15767,7289,Suspicious Spend,Open
15768,15776,Identity Theft,Open
15769,12143,Card Not Present,Open
15770,2469,Card Not Present,Open
15771,14242,Identity Theft,Closed
15772,10268,Suspicious Spend,Open
15773,14530,Card Not Present,Closed
15774,7877,Card Not Present,Open
15775,14235,Suspicious Spend,Open
15776,18372,Suspicious Spend,Closed
15777,5973,Identity Theft,Open
15778,4161,Identity Theft,Closed
15779,9955,Suspicious Spend,Open
15780,9333,Card Not Present,Closed
15781,3672,Identity Theft,Closed
15782,1819,Identity Theft,Closed
15783,10090,Suspicious Spend,Closed
15784,16178,Identity Theft,Open
15785,13598,Suspicious Spend,Closed
15786,1800,Card Not Present,Open
15787,19205,Suspicious Spend,Open
15788,14123,Identity Theft,Open
15789,7072,Suspicious Spend,Open
15790,6775,Identity Theft,Open
15791,9523,Suspicious Spend,Open
15792,10614,Identity Theft,Open
15793,12347,Identity Theft,Open
15794,3230,Card Not Present,Open
15795,19743,Suspicious Spend,Closed
15796,4552,Suspicious Spend,Closed
15797,3479,Identity Theft,Open
15798,11909,Card Not Present,Closed
15799,17175,Suspicious Spend,Closed
15800,5462,Suspicious Spend,Open
15801,9626,Suspicious Spend,Closed
15802,12491,Identity Theft,Open
15803,12824,Card Not Present,Open
15804,3709,Suspicious Spend,Closed
15805,4601,Suspicious Spend,Open
15806,4368,Suspicious Spend,Closed
15807,7632,Identity Theft,Open
15808,5581,Card Not Present,Closed
15809,5627,Identity Theft,Closed
15810,18116,Suspicious Spend,Open
15811,19458,Card Not Present,Open
15812,1552,Identity Theft,Open
15813,208,Identity Theft,Closed
15814,16987,Identity Theft,Open
15815,1459,Card Not Present,Closed
15816,17052,Suspicious Spend,Closed
15817,6110,Card Not Present,Closed
15818,19936,Identity Theft,Open
15819,4784,Identity Theft,Closed
15820,3549,Suspicious Spend,Open
15821,12692,Identity Theft,Open
